fragment	annotation	frquency	length	status
rand.25.k141_2611	Comamonas serinivorans	1	360	Annotated
rand.25.k141_1835	Delftia acidovorans	3	333	Annotated
rand.25.k141_3466	Xanthomonas dyei	3	381	Annotated
rand.25.k141_981	Stenotrophomonas maltophilia	1	556	Annotated
rand.25.k141_449	Delftia tsuruhatensis	9	344	Annotated
rand.25.k141_3741	Pseudomonas aeruginosa	44	408	Annotated
rand.25.k141_3220	Variovorax paradoxus	3	310	Annotated
rand.25.k141_1570	Pseudomonas aeruginosa	14	437	Annotated
rand.25.k141_1586	Stenotrophomonas maltophilia	6	311	Annotated
rand.25.k141_3996	Fusarium oxysporum f. sp. lycopersici 4287	6	355	Annotated
rand.25.k141_1818	Variovorax paradoxus	9	345	Annotated
rand.25.k141_3591	Variovorax paradoxus	1	530	Annotated
rand.25.k141_3282	Achromobacter xylosoxidans	31	323	Annotated
rand.25.k141_2297	NA	NA	415	Unannotated
rand.25.k141_3524	Ralstonia solanacearum	1	348	Annotated
rand.25.k141_847	Delftia acidovorans	7	343	Annotated
rand.25.k141_233	Pseudomonas aeruginosa	39	352	Annotated
rand.25.k141_1963	NA	NA	346	Unannotated
rand.25.k141_1195	Burkholderia pseudomallei	21	456	Annotated
rand.25.k141_2176	Achromobacter insolitus	2	367	Annotated
rand.25.k141_2799	Delftia acidovorans	7	455	Annotated
rand.25.k141_125	Pseudomonas poae	25	305	Annotated
rand.21.k141_8395	Invertebrate iridescent virus 22	4	390	Annotated
rand.21.k141_7751	Pseudomonas aeruginosa	35	344	Annotated
rand.21.k141_4021	Pantoea agglomerans	37	358	Annotated
rand.21.k141_3197	Ralstonia insidiosa	2	549	Annotated
rand.21.k141_2153	Delftia tsuruhatensis	10	306	Annotated
rand.21.k141_2156	Stenotrophomonas maltophilia	5	472	Annotated
rand.21.k141_1032	Achromobacter denitrificans	7	307	Annotated
rand.21.k141_574	Variovorax paradoxus	2	343	Annotated
rand.21.k141_5308	Burkholderia contaminans	18	364	Annotated
rand.21.k141_6635	Rhodococcus pyridinivorans	14	343	Annotated
rand.21.k141_2994	Stenotrophomonas maltophilia	11	335	Annotated
rand.21.k141_1853	Agrobacterium tumefaciens	9	313	Annotated
rand.21.k141_2259	Achromobacter xylosoxidans	8	330	Annotated
rand.21.k141_1391	Achromobacter xylosoxidans	15	352	Annotated
rand.21.k141_304	Stenotrophomonas maltophilia	2	430	Annotated
rand.21.k141_4000	uncultured bacterium	23	676	Annotated
rand.21.k141_7447	Stenotrophomonas maltophilia	3	565	Annotated
rand.21.k141_5500	Ralstonia insidiosa	2	322	Annotated
rand.21.k141_2941	Variovorax paradoxus	3	356	Annotated
rand.21.k141_2453	Stenotrophomonas maltophilia	19	644	Annotated
rand.21.k141_129	Stenotrophomonas maltophilia	3	328	Annotated
rand.21.k141_6322	Pseudomonas chlororaphis	11	642	Annotated
rand.21.k141_4375	Stenotrophomonas maltophilia	14	350	Annotated
rand.21.k141_6733	Agrobacterium tumefaciens	8	501	Annotated
rand.21.k141_4802	NA	NA	354	Unannotated
rand.21.k141_899	Burkholderia glumae	10	626	Annotated
rand.21.k141_5892	Achromobacter xylosoxidans	2	432	Annotated
rand.21.k141_26	Stenotrophomonas maltophilia	24	383	Annotated
rand.21.k141_4620	Achromobacter xylosoxidans	13	348	Annotated
rand.21.k141_6339	Stenotrophomonas maltophilia	2	518	Annotated
rand.21.k141_6357	Paenibacillus sp. JNUCC32	1	586	Annotated
rand.21.k141_6120	Achromobacter xylosoxidans	7	345	Annotated
rand.21.k141_6126	Delftia tsuruhatensis	5	1074	Annotated
rand.33.k141_4114	Ralstonia insidiosa	2	422	Annotated
rand.21.k141_2618	NA	NA	306	Unannotated
rand.33.k141_225	Ralstonia solanacearum	36	311	Annotated
rand.21.k141_5670	Tistrella mobilis	11	402	Annotated
rand.21.k141_7141	NA	NA	364	Unannotated
rand.33.k141_1219	Variovorax sp. SCN45	1	353	Annotated
rand.21.k141_871	Pseudosulfitobacter pseudonitzschiae	30	322	Annotated
rand.21.k141_3245	Delftia tsuruhatensis	10	457	Annotated
rand.21.k141_5622	Pseudomonas aeruginosa	7	321	Annotated
rand.21.k141_4561	Rhizobium leguminosarum	3	331	Annotated
rand.21.k141_4567	Stenotrophomonas maltophilia	8	313	Annotated
rand.21.k141_5637	Stenotrophomonas maltophilia	10	432	Annotated
rand.33.k141_606	Achromobacter xylosoxidans	6	423	Annotated
rand.33.k141_3032	Pseudomonas aeruginosa	67	450	Annotated
rand.33.k141_798	Burkholderia pseudomallei	75	377	Annotated
rand.33.k141_3861	Stenotrophomonas maltophilia	24	591	Annotated
rand.33.k141_489	NA	NA	355	Unannotated
rand.33.k141_3481	Pseudomonas asiatica	2	426	Annotated
rand.33.k141_4255	Pseudomonas aeruginosa	56	361	Annotated
rand.33.k141_2548	Stenotrophomonas maltophilia	2	324	Annotated
rand.33.k141_647	Stenotrophomonas maltophilia	1	450	Annotated
rand.33.k141_4962	Xanthomonas sacchari	10	328	Annotated
rand.33.k141_405	Stenotrophomonas maltophilia	1	313	Annotated
rand.33.k141_1463	Stenotrophomonas maltophilia	1	575	Annotated
rand.33.k141_4588	Delftia tsuruhatensis	1	567	Annotated
rand.33.k141_3367	Variovorax paradoxus	2	379	Annotated
rand.33.k141_4705	Stenotrophomonas maltophilia	4	410	Annotated
rand.33.k141_2826	Escherichia coli	63	399	Annotated
rand.33.k141_2836	NA	NA	372	Unannotated
rand.33.k141_4428	Stenotrophomonas maltophilia	5	307	Annotated
rand.33.k141_1668	Achromobacter xylosoxidans	2	438	Annotated
rand.33.k141_1121	Delftia lacustris	3	308	Annotated
rand.33.k141_1139	Stenotrophomonas rhizophila	4	453	Annotated
rand.33.k141_2795	Achromobacter xylosoxidans	33	372	Annotated
rand.33.k141_1149	Achromobacter xylosoxidans	13	394	Annotated
rand.33.k141_5016	Stenotrophomonas maltophilia	1	728	Annotated
rand.33.k141_449	Stenotrophomonas maltophilia	3	683	Annotated
rand.33.k141_3380	Aedes aegypti Thai densovirus	48	615	Annotated
rand.33.k141_2151	Streptococcus equi subsp. equi	16	486	Annotated
rand.33.k141_923	Rhea pennata	11	634	Annotated
rand.33.k141_952	Pseudomonas aeruginosa	52	566	Annotated
rand.33.k141_4611	Variovorax paradoxus	8	641	Annotated
rand.33.k141_1166	Burkholderia gladioli	1	310	Annotated
rand.33.k141_5064	Stenotrophomonas maltophilia	2	337	Annotated
rand.33.k141_397	Stenotrophomonas maltophilia	2	476	Annotated
rand.33.k141_454	Stenotrophomonas maltophilia	14	401	Annotated
rand.33.k141_3696	Serratia marcescens	28	325	Annotated
rand.68.k141_1773	Achromobacter xylosoxidans	35	413	Annotated
rand.33.k141_3048	Delftia tsuruhatensis	10	382	Annotated
rand.68.k141_4364	NA	NA	317	Unannotated
rand.33.k141_3088	Achromobacter xylosoxidans	4	343	Annotated
rand.68.k141_2182	Paraburkholderia caribensis	5	309	Annotated
rand.68.k141_4374	Achromobacter xylosoxidans	18	374	Annotated
rand.33.k141_1523	Achromobacter xylosoxidans	23	342	Annotated
rand.33.k141_311	Variovorax paradoxus	8	309	Annotated
rand.33.k141_1801	synthetic construct	47	669	Annotated
rand.33.k141_4992	Streptomyces longwoodensis	11	355	Annotated
rand.33.k141_1807	Roseomonas mucosa	10	487	Annotated
rand.33.k141_321	Stenotrophomonas maltophilia	17	346	Annotated
rand.68.k141_5167	Pseudomonas sp. LS1212	1	317	Annotated
rand.68.k141_2145	NA	NA	308	Unannotated
rand.68.k141_135	Achromobacter xylosoxidans	13	332	Annotated
rand.68.k141_4790	synthetic construct	47	587	Annotated
rand.68.k141_2727	Stenotrophomonas maltophilia	28	369	Annotated
rand.68.k141_1596	Stenotrophomonas maltophilia	2	415	Annotated
rand.68.k141_3105	Delftia acidovorans	8	843	Annotated
rand.68.k141_1619	Stenotrophomonas maltophilia	1	405	Annotated
rand.68.k141_4065	Burkholderia multivorans	1	436	Annotated
rand.68.k141_606	Pseudomonas aeruginosa	41	407	Annotated
rand.68.k141_1633	Stenotrophomonas maltophilia	2	446	Annotated
rand.68.k141_3131	Cupriavidus taiwanensis	9	351	Annotated
rand.68.k141_5134	Burkholderia gladioli	9	314	Annotated
rand.68.k141_513	Variovorax paradoxus	1	498	Annotated
rand.68.k141_2005	Pseudomonas aeruginosa	42	393	Annotated
rand.68.k141_3971	Achromobacter spanius	1	415	Annotated
rand.68.k141_5165	Aedes aegypti Thai densovirus	30	1868	Annotated
rand.68.k141_75	Sphingomonas paucimobilis	5	350	Annotated
rand.68.k141_91	Stenotrophomonas maltophilia	2	301	Annotated
rand.68.k141_3462	Variovorax paradoxus	3	332	Annotated
rand.68.k141_4882	Stenotrophomonas geniculata	3	382	Annotated
rand.68.k141_3372	NA	NA	335	Unannotated
rand.68.k141_3053	Variovorax sp. V35	1	337	Annotated
rand.68.k141_383	Paracidovorax citrulli	12	405	Annotated
rand.68.k141_3949	Fusarium odoratissimum NRRL 54006	3	313	Annotated
rand.68.k141_3296	Delftia acidovorans	7	303	Annotated
rand.68.k141_1336	Stenotrophomonas maltophilia	1	353	Annotated
rand.68.k141_997	Serratia marcescens subsp. marcescens ATCC 13880	32	332	Annotated
rand.68.k141_52	Burkholderia pseudomallei	49	424	Annotated
rand.68.k141_3898	Ralstonia solanacearum	2	340	Annotated
rand.68.k141_3580	Stenotrophomonas maltophilia	1	761	Annotated
rand.68.k141_495	Mycolicibacterium smegmatis	18	326	Annotated
rand.68.k141_3442	Bordetella pertussis	74	312	Annotated
rand.68.k141_3444	Ralstonia pickettii	3	356	Annotated
rand.68.k141_4297	Bordetella pertussis	59	312	Annotated
rand.68.k141_2655	NA	NA	338	Unannotated
rand.68.k141_4859	Enterobacter hormaechei	28	311	Annotated
rand.68.k141_4801	Anaerotruncus sp.	1	364	Annotated
rand.68.k141_1525	Achromobacter xylosoxidans	8	329	Annotated
rand.68.k141_3180	Stenotrophomonas maltophilia	9	608	Annotated
rand.68.k141_2391	Stenotrophomonas maltophilia	10	333	Annotated
rand.68.k141_460	Burkholderia glumae	27	408	Annotated
rand.68.k141_2513	Stenotrophomonas maltophilia	1	468	Annotated
rand.68.k141_1272	Xanthomonas indica	1	530	Annotated
rand.68.k141_740	Achromobacter xylosoxidans	9	504	Annotated
rand.68.k141_3747	Achromobacter xylosoxidans	29	308	Annotated
rand.68.k141_987	Bordetella pertussis	39	351	Annotated
rand.68.k141_4824	Rhopalosiphum padi	24	449	Annotated
rand.68.k141_4271	Pseudomonas fluorescens	7	377	Annotated
rand.27.k141_3319	Stenotrophomonas maltophilia	2	471	Annotated
rand.68.k141_3429	Delftia acidovorans	3	475	Annotated
rand.27.k141_1856	Ralstonia insidiosa	2	317	Annotated
rand.68.k141_852	Ralstonia solanacearum	9	590	Annotated
rand.68.k141_4250	Delftia tsuruhatensis	9	489	Annotated
rand.27.k141_7917	Stenotrophomonas maltophilia	17	380	Annotated
rand.27.k141_3744	Myxococcus xanthus	9	475	Annotated
rand.27.k141_3335	Diaphorobacter sp. MNS-0	1	387	Annotated
rand.68.k141_3836	Variovorax paradoxus	4	315	Annotated
rand.68.k141_1	Variovorax paradoxus	2	375	Annotated
rand.68.k141_3708	Xanthomonas campestris pv. campestris	15	307	Annotated
rand.68.k141_2349	Ralstonia solanacearum	28	363	Annotated
rand.68.k141_2612	Stenotrophomonas maltophilia	9	340	Annotated
rand.27.k141_4933	Streptococcus iniae	28	321	Annotated
rand.27.k141_5398	Ralstonia pseudosolanacearum	39	344	Annotated
rand.27.k141_7645	Stenotrophomonas maltophilia	10	412	Annotated
rand.27.k141_7663	Stenotrophomonas maltophilia	78	390	Annotated
rand.27.k141_3280	Purpureocillium takamizusanense	1	304	Annotated
rand.27.k141_2664	Pseudomonas marginalis	1	492	Annotated
rand.27.k141_7066	Alicycliphilus denitrificans	2	494	Annotated
rand.27.k141_2466	Stenotrophomonas maltophilia	1	454	Annotated
rand.27.k141_7891	NA	NA	391	Unannotated
rand.27.k141_2860	Stenotrophomonas maltophilia	3	350	Annotated
rand.27.k141_4787	Alcaligenes faecalis	18	409	Annotated
rand.27.k141_4119	Stenotrophomonas maltophilia	1	585	Annotated
rand.27.k141_5949	Delftia acidovorans	3	341	Annotated
rand.27.k141_6009	Stenotrophomonas maltophilia	2	559	Annotated
rand.27.k141_7801	Bordetella avium	4	363	Annotated
rand.27.k141_194	Xanthomonas campestris pv. campestris	15	486	Annotated
rand.27.k141_2246	Achromobacter xylosoxidans	20	338	Annotated
rand.27.k141_6984	Stenotrophomonas maltophilia	2	374	Annotated
rand.27.k141_7823	Ralstonia solanacearum	18	313	Annotated
rand.27.k141_6403	Stenotrophomonas maltophilia	1	545	Annotated
rand.27.k141_3640	Achromobacter denitrificans	2	365	Annotated
rand.27.k141_2817	Pseudomonas atacamensis	3	355	Annotated
rand.27.k141_777	Stenotrophomonas maltophilia	14	382	Annotated
rand.27.k141_2003	NA	NA	441	Unannotated
rand.27.k141_5117	NA	NA	442	Unannotated
rand.27.k141_4912	NA	NA	432	Unannotated
rand.27.k141_4723	Stenotrophomonas maltophilia	55	305	Annotated
rand.27.k141_3203	Stenotrophomonas maltophilia	1	818	Annotated
rand.27.k141_1441	Ralstonia mannitolilytica	3	360	Annotated
rand.27.k141_6329	NA	NA	483	Unannotated
rand.27.k141_6839	Variovorax paradoxus	9	367	Annotated
rand.27.k141_3225	Bradyrhizobium diazoefficiens	69	313	Annotated
rand.27.k141_1169	Stenotrophomonas maltophilia	3	318	Annotated
rand.27.k141_7788	synthetic construct	40	323	Annotated
rand.27.k141_1662	Stenotrophomonas maltophilia	8	596	Annotated
rand.27.k141_4290	Stenotrophomonas maltophilia	2	367	Annotated
rand.27.k141_6530	Aeromonas caviae	18	400	Annotated
rand.27.k141_7742	Stenotrophomonas maltophilia	4	314	Annotated
rand.27.k141_1563	Caudoviricetes sp.	2	329	Annotated
rand.27.k141_6109	Agrobacterium tumefaciens	9	337	Annotated
rand.27.k141_1961	NA	NA	351	Unannotated
rand.27.k141_2766	Ralstonia solanacearum	1	522	Annotated
rand.27.k141_7755	Paracidovorax avenae	11	348	Annotated
rand.27.k141_7765	Achromobacter xylosoxidans	7	590	Annotated
rand.27.k141_6306	Streptococcus alactolyticus	1	307	Annotated
rand.27.k141_7154	Colletotrichum fructicola Nara gc5	19	320	Annotated
rand.27.k141_3562	Aspergillus costaricaensis CBS 115574	1	373	Annotated
rand.27.k141_1371	Achromobacter xylosoxidans	31	353	Annotated
rand.27.k141_3155	NA	NA	324	Unannotated
rand.27.k141_5073	Stenotrophomonas maltophilia	14	426	Annotated
rand.27.k141_887	Stenotrophomonas maltophilia	4	310	Annotated
rand.27.k141_677	Stenotrophomonas maltophilia	6	528	Annotated
rand.27.k141_1517	Drosophila melanogaster	14	405	Annotated
rand.27.k141_2992	Stenotrophomonas maltophilia	74	345	Annotated
rand.27.k141_3881	Brevundimonas diminuta	6	463	Annotated
rand.27.k141_2757	Ralstonia pseudosolanacearum	32	543	Annotated
rand.27.k141_2557	Astragalus membranaceus	3	326	Annotated
rand.27.k141_2763	Stenotrophomonas maltophilia	3	351	Annotated
rand.63.k141_5309	Burkholderia glumae	10	500	Annotated
rand.27.k141_4604	Lactobacillus crispatus	27	355	Annotated
rand.63.k141_1577	Variovorax paradoxus	10	371	Annotated
rand.27.k141_7332	Stenotrophomonas maltophilia	2	436	Annotated
rand.63.k141_3676	Stenotrophomonas maltophilia	1	350	Annotated
rand.63.k141_7825	Rhodotorula toruloides	3	333	Annotated
rand.63.k141_1440	Purpureocillium takamizusanense	2	397	Annotated
rand.63.k141_6765	Stenotrophomonas maltophilia	5	443	Annotated
rand.63.k141_3471	Stenotrophomonas maltophilia	10	400	Annotated
rand.27.k141_5838	Caulobacter vibrioides	6	315	Annotated
rand.27.k141_2933	Burkholderia cepacia	5	488	Annotated
rand.63.k141_4004	Poecile atricapillus	5	375	Annotated
rand.63.k141_8145	NA	NA	281	Unannotated
rand.63.k141_68	Paracidovorax avenae	16	313	Annotated
rand.63.k141_1112	Achromobacter xylosoxidans	2	411	Annotated
rand.63.k141_2400	Bacteroides thetaiotaomicron	41	490	Annotated
rand.63.k141_7698	Aedes aegypti	13	1199	Annotated
rand.63.k141_3594	NA	NA	319	Unannotated
rand.63.k141_1498	Pseudomonas aeruginosa	76	472	Annotated
rand.63.k141_538	Sinorhizobium meliloti	30	360	Annotated
rand.63.k141_933	Bordetella hinzii	19	308	Annotated
rand.63.k141_1386	Xanthomonas oryzae pv. oryzae	50	636	Annotated
rand.63.k141_1883	Culex pipiens pallens	6	2439	Annotated
rand.63.k141_4199	Stenotrophomonas maltophilia	2	458	Annotated
rand.63.k141_3133	Stenotrophomonas maltophilia	8	470	Annotated
rand.63.k141_5855	Drosophila melanogaster	14	343	Annotated
rand.63.k141_7274	Stenotrophomonas maltophilia	2	398	Annotated
rand.63.k141_6835	NA	NA	330	Unannotated
rand.63.k141_2503	synthetic construct	47	464	Annotated
rand.63.k141_5193	Stenotrophomonas maltophilia	3	386	Annotated
rand.63.k141_4980	Toxorhynchites rutilus septentrionalis	36	391	Annotated
rand.63.k141_4606	Delftia acidovorans	7	318	Annotated
rand.63.k141_1456	Xanthomonas translucens pv. undulosa	14	465	Annotated
rand.63.k141_3982	Variovorax paradoxus	3	341	Annotated
rand.5.k141_1407	Delftia tsuruhatensis	10	383	Annotated
rand.63.k141_3516	Ralstonia solanacearum	5	380	Annotated
rand.5.k141_1720	Xanthomonas campestris pv. campestris	11	652	Annotated
rand.63.k141_6604	Ralstonia pseudosolanacearum	22	304	Annotated
rand.5.k141_850	Aedes aegypti Thai densovirus	50	1459	Annotated
rand.5.k141_1103	Stenotrophomonas maltophilia	1	996	Annotated
rand.5.k141_2743	Stenotrophomonas maltophilia	20	403	Annotated
rand.5.k141_864	Xanthomonas translucens pv. hordei	2	761	Annotated
rand.5.k141_232	Achromobacter xylosoxidans	3	678	Annotated
rand.5.k141_122	Lysobacter gummosus	3	306	Annotated
rand.63.k141_7427	Escherichia coli	11	436	Annotated
rand.63.k141_2687	Thiopseudomonas alkaliphila	9	391	Annotated
rand.5.k141_2959	Burkholderia contaminans	17	370	Annotated
rand.5.k141_2563	Stenotrophomonas maltophilia	2	500	Annotated
rand.5.k141_30	Bradyrhizobium sp. WD16	1	344	Annotated
rand.5.k141_2047	Burkholderia multivorans	26	301	Annotated
rand.5.k141_1072	Vibrio campbellii	3	406	Annotated
rand.5.k141_2433	Ralstonia syzygii R24	2	304	Annotated
rand.5.k141_2830	Variovorax paradoxus	5	464	Annotated
rand.5.k141_2112	Streptomyces albidoflavus	27	618	Annotated
rand.5.k141_976	Delftia acidovorans	2	320	Annotated
rand.5.k141_1220	Variovorax sp. SCN45	2	313	Annotated
rand.5.k141_519	Bordetella hinzii	19	314	Annotated
rand.5.k141_1870	Synechococcus elongatus PCC 6301	2	310	Annotated
rand.5.k141_1121	Stenotrophomonas maltophilia	2	474	Annotated
rand.5.k141_179	Stenotrophomonas maltophilia	2	719	Annotated
rand.5.k141_485	Ralstonia solanacearum	2	315	Annotated
rand.5.k141_2705	Variovorax paradoxus	1	336	Annotated
rand.5.k141_2520	NA	NA	340	Unannotated
rand.5.k141_1289	Cupriavidus metallidurans	3	410	Annotated
rand.5.k141_165	Curtobacterium flaccumfaciens	10	335	Annotated
rand.5.k141_2148	Sneathia vaginalis	2	796	Annotated
rand.5.k141_1524	Achromobacter xylosoxidans	2	348	Annotated
rand.5.k141_2160	Stenotrophomonas maltophilia	2	611	Annotated
rand.5.k141_440	Ralstonia insidiosa	2	322	Annotated
rand.5.k141_2344	Stenotrophomonas maltophilia	5	339	Annotated
rand.5.k141_494	Pseudomonas aeruginosa	80	331	Annotated
rand.63.k141_4686	Delftia tsuruhatensis	9	311	Annotated
rand.63.k141_7173	Stenotrophomonas maltophilia K279a	1	473	Annotated
rand.63.k141_3011	Stenotrophomonas maltophilia	1	377	Annotated
rand.63.k141_1158	Stenotrophomonas maltophilia	80	374	Annotated
rand.63.k141_6967	Erwinia rhapontici	3	522	Annotated
rand.63.k141_7566	synthetic construct	46	447	Annotated
rand.63.k141_7374	Stenotrophomonas maltophilia	5	389	Annotated
rand.63.k141_386	Streptomyces sp. NBC_01244	1	369	Annotated
rand.27.k141_3971	Stenotrophomonas maltophilia	1	313	Annotated
rand.27.k141_5871	Achromobacter denitrificans	5	353	Annotated
rand.27.k141_5007	Yarrowia lipolytica	16	510	Annotated
rand.27.k141_2112	Bordetella hinzii	11	303	Annotated
rand.27.k141_4627	Stenotrophomonas maltophilia	12	463	Annotated
rand.27.k141_6894	Escherichia coli	42	761	Annotated
rand.27.k141_6682	Stenotrophomonas maltophilia	3	325	Annotated
rand.27.k141_7520	Stenotrophomonas maltophilia	10	437	Annotated
rand.27.k141_6714	Burkholderia cepacia	3	313	Annotated
rand.27.k141_5258	Achromobacter xylosoxidans	25	301	Annotated
rand.27.k141_5466	Variovorax sp. SCN45	1	459	Annotated
rand.27.k141_8191	Aspergillus pseudodeflectus	3	287	Annotated
rand.22.k141_3291	Chondrocystis sp. NIES-4102	1	365	Annotated
rand.5.k141_2008	Enterobacter asburiae	15	388	Annotated
rand.22.k141_3885	Bordetella hinzii	11	313	Annotated
rand.5.k141_1665	Bradyrhizobium japonicum	18	330	Annotated
rand.22.k141_1563	Stenotrophomonas maltophilia	73	320	Annotated
rand.5.k141_399	NA	NA	342	Unannotated
rand.5.k141_2994	Delftia acidovorans	4	290	Annotated
rand.5.k141_2681	Bradyrhizobium elkanii	12	479	Annotated
rand.5.k141_2783	Ralstonia solanacearum	5	473	Annotated
rand.5.k141_2456	Burkholderia pseudomallei	80	316	Annotated
rand.5.k141_1032	Klebsiella oxytoca	14	352	Annotated
rand.5.k141_1821	Ralstonia insidiosa	2	351	Annotated
rand.22.k141_3857	Stenotrophomonas maltophilia	24	313	Annotated
rand.22.k141_1432	Stenotrophomonas maltophilia	14	395	Annotated
rand.22.k141_1441	Variovorax sp. SRS16	1	327	Annotated
rand.22.k141_3380	Achromobacter xylosoxidans	18	345	Annotated
rand.22.k141_1319	Stenotrophomonas maltophilia	33	405	Annotated
rand.22.k141_1090	NA	NA	338	Unannotated
rand.22.k141_2315	NA	NA	312	Unannotated
rand.22.k141_608	Streptococcus salivarius	34	337	Annotated
rand.22.k141_3415	Stenotrophomonas maltophilia	3	301	Annotated
rand.22.k141_2187	Rhodococcus pyridinivorans	12	406	Annotated
rand.92.k141_1987	Xanthomonas citri pv. citri	54	405	Annotated
rand.92.k141_3067	Achromobacter xylosoxidans	23	319	Annotated
rand.92.k141_4774	NA	NA	371	Unannotated
