fragment	annotation	frquency	length	status
rand.46.k141_11679	Escherichia coli	93	352	Annotated
rand.99.k141_626	Torque teno virus	87	283	Annotated
rand.39.k141_896	Caulobacter vibrioides	6	337	Annotated
rand.39.k141_2606	GB virus C	60	317	Annotated
rand.39.k141_4776	GB virus C	59	298	Annotated
rand.39.k141_4426	GB virus C	47	219	Annotated
rand.39.k141_6153	GB virus C	43	437	Annotated
rand.39.k141_2407	GB virus C	51	312	Annotated
rand.46.k141_14637	Escherichia coli	93	364	Annotated
rand.3.k141_2564	Bradyrhizobium diazoefficiens	48	368	Annotated
rand.93.k141_3503	GB virus C	54	281	Annotated
rand.29.k141_131	Torque teno virus	66	349	Annotated
rand.29.k141_2283	Torque teno virus	76	337	Annotated
rand.15.k141_6700	Lactiplantibacillus plantarum	3	363	Annotated
rand.66.k141_3920	Escherichia coli	93	947	Annotated
rand.66.k141_2543	Escherichia coli	82	353	Annotated
rand.46.k141_5302	Escherichia coli	93	374	Annotated
rand.41.k141_7868	Pseudomonas simiae	11	513	Annotated
rand.41.k141_16849	Torque teno virus	58	375	Annotated
rand.87.k141_30512	Escherichia coli	93	372	Annotated
rand.93.k141_7550	NA	NA	327	Unannotated
rand.93.k141_3969	GB virus C	68	375	Annotated
rand.93.k141_4215	GB virus C	63	456	Annotated
rand.93.k141_689	GB virus C	52	321	Annotated
rand.93.k141_6420	TTV-like mini virus	92	488	Annotated
rand.93.k141_105848	Klebsiella pneumoniae	29	295	Annotated
rand.93.k141_5132	GB virus C	51	320	Annotated
rand.76.k141_6949	GB virus C	51	330	Annotated
rand.12.k141_23142	Torque teno virus	67	742	Annotated
rand.12.k141_2421	Escherichia coli	92	382	Annotated
rand.32.k141_6859	Rhodopseudomonas palustris	14	362	Annotated
rand.33.k141_2437	GB virus C	66	352	Annotated
rand.33.k141_2926	GB virus C	38	459	Annotated
rand.33.k141_2024	GB virus C	55	401	Annotated
rand.76.k141_508	Alphatorquevirus homin13	40	970	Annotated
rand.76.k141_3046	Escherichia coli	94	301	Annotated
rand.21.k141_627	Torque teno virus	61	535	Annotated
rand.21.k141_4989	uncultured Acidobacteriota bacterium	10	1420	Annotated
rand.79.k141_3486	Torque teno virus	58	284	Annotated
rand.79.k141_1274	Torque teno virus	61	601	Annotated
rand.79.k141_6119	Torque teno virus	55	345	Annotated
rand.79.k141_494	Torque teno virus	73	433	Annotated
rand.79.k141_583	Torque teno virus	62	894	Annotated
rand.79.k141_3056	Torque teno virus	36	467	Annotated
rand.79.k141_2018	Torque teno virus	19	306	Annotated
rand.68.k141_13826	Torque teno virus	85	617	Annotated
rand.85.k141_2340	GB virus C	59	331	Annotated
rand.85.k141_4591	GB virus C	55	1343	Annotated
rand.26.k141_10639	bacterium	21	369	Annotated
rand.26.k141_6098	GB virus C	41	455	Annotated
rand.26.k141_3376	GB virus C	46	488	Annotated
rand.26.k141_14314	uncultured fungus	19	269	Annotated
rand.21.k141_2566	Chlamydia pneumoniae	7	771	Annotated
rand.21.k141_2771	Escherichia coli	47	517	Annotated
rand.21.k141_10739	Torque teno virus	61	501	Annotated
rand.85.k141_9378	GB virus C	42	1039	Annotated
rand.85.k141_8588	GB virus C	57	248	Annotated
rand.62.k141_2883	Torque teno virus	79	583	Annotated
rand.81.k141_4149	Escherichia coli	99	510	Annotated
rand.74.k141_2599	uncultured Acidobacteriota bacterium	3	894	Annotated
rand.74.k141_33432	Escherichia coli	88	346	Annotated
rand.74.k141_1249	Torque teno virus	27	360	Annotated
rand.5.k141_16095	Escherichia coli	94	484	Annotated
rand.50.k141_3428	Escherichia coli	92	396	Annotated
rand.50.k141_4937	Escherichia coli	98	495	Annotated
rand.85.k141_9937	GB virus C	46	283	Annotated
rand.85.k141_35402	Escherichia coli	107	415	Annotated
rand.81.k141_2496	Escherichia coli	96	460	Annotated
rand.81.k141_1911	Escherichia coli	95	547	Annotated
rand.57.k141_10308	Torque teno virus	84	337	Annotated
rand.57.k141_31626	Escherichia coli	99	407	Annotated
rand.57.k141_11613	Torque teno virus	82	200	Annotated
rand.4.k141_6031	Torque teno virus	62	466	Annotated
rand.75.k141_2481	Escherichia coli	29	356	Annotated
rand.75.k141_293	Escherichia coli	101	513	Annotated
rand.75.k141_588	Escherichia coli	5	207	Annotated
rand.23.k141_29465	Escherichia coli	102	360	Annotated
rand.81.k141_2235	Pseudomonas canadensis	6	432	Annotated
rand.80.k141_23307	Phaeobacter inhibens	7	310	Annotated
rand.80.k141_4365	Escherichia coli	94	582	Annotated
rand.70.k141_8619	NA	NA	498	Unannotated
rand.70.k141_12633	NA	NA	378	Unannotated
rand.70.k141_27678	Escherichia coli	107	1024	Annotated
rand.70.k141_21628	Escherichia coli	97	488	Annotated
rand.70.k141_9170	synthetic construct	14	478	Annotated
rand.70.k141_3101	Pyrinomonadaceae bacterium	1	333	Annotated
rand.51.k141_4990	Escherichia coli	107	550	Annotated
rand.51.k141_6776	Escherichia coli	97	439	Annotated
rand.38.k141_8192	Escherichia coli	91	364	Annotated
rand.69.k141_3756	GB virus C	48	293	Annotated
rand.38.k141_5615	Escherichia coli	107	406	Annotated
rand.38.k141_43417	Paracidovorax avenae	16	281	Annotated
rand.19.k141_43879	Lemur catta	4	271	Annotated
rand.59.k141_2153	uncultured Acidobacteriota bacterium	6	726	Annotated
rand.59.k141_18980	NA	NA	390	Unannotated
rand.73.k141_11721	Escherichia coli	93	453	Annotated
rand.98.k141_2795	Vitis vinifera	9	315	Annotated
rand.69.k141_3666	GB virus C	61	282	Annotated
rand.69.k141_5634	GB virus C	45	286	Annotated
rand.69.k141_11109	GB virus C	74	442	Annotated
rand.69.k141_12219	GB virus C	75	296	Annotated
rand.69.k141_12253	GB virus C	51	223	Annotated
rand.69.k141_12282	GB virus C	55	212	Annotated
rand.69.k141_9782	GB virus C	61	270	Annotated
rand.69.k141_9799	GB virus C	51	317	Annotated
rand.69.k141_12138	GB virus C	71	332	Annotated
rand.69.k141_4673	GB virus C	47	397	Annotated
rand.69.k141_11172	GB virus C	72	282	Annotated
rand.69.k141_1344	GB virus C	80	270	Annotated
rand.69.k141_9877	GB virus C	77	283	Annotated
rand.69.k141_3621	GB virus C	56	324	Annotated
rand.69.k141_11221	Human pegivirus	45	400	Annotated
rand.69.k141_10766	GB virus C	80	409	Annotated
rand.69.k141_12732	GB virus C	48	330	Annotated
rand.69.k141_7030	GB virus C	68	311	Annotated
rand.69.k141_8920	GB virus C	55	307	Annotated
rand.69.k141_1862	Human pegivirus	46	238	Annotated
rand.69.k141_1751	GB virus C	80	460	Annotated
rand.69.k141_7038	GB virus C	56	427	Annotated
rand.69.k141_12689	GB virus C	69	442	Annotated
rand.69.k141_13178	GB virus C	39	222	Annotated
rand.69.k141_1768	GB virus C	48	343	Annotated
rand.69.k141_6611	GB virus C	54	958	Annotated
rand.69.k141_8882	GB virus C	43	307	Annotated
rand.69.k141_8891	GB virus C	73	316	Annotated
rand.69.k141_13212	GB virus C	69	396	Annotated
rand.69.k141_13122	GB virus C	46	358	Annotated
rand.69.k141_7001	GB virus C	65	381	Annotated
rand.69.k141_13079	Human pegivirus	46	275	Annotated
rand.69.k141_8857	GB virus C	59	414	Annotated
rand.69.k141_9387	Human pegivirus	38	283	Annotated
rand.69.k141_6577	GB virus C	54	205	Annotated
rand.69.k141_9328	GB virus C	48	211	Annotated
rand.69.k141_2296	GB virus C	49	251	Annotated
rand.69.k141_12617	GB virus C	51	298	Annotated
rand.69.k141_870	GB virus C	45	355	Annotated
rand.69.k141_5102	GB virus C	56	240	Annotated
rand.69.k141_8449	GB virus C	85	376	Annotated
rand.69.k141_11692	GB virus C	71	279	Annotated
rand.69.k141_12642	GB virus C	55	303	Annotated
rand.69.k141_9372	Escherichia coli	99	402	Annotated
rand.69.k141_8784	GB virus C	48	350	Annotated
rand.69.k141_5063	GB virus C	48	227	Annotated
rand.69.k141_8755	GB virus C	53	315	Annotated
rand.69.k141_8800	GB virus C	50	255	Annotated
rand.69.k141_9307	GB virus C	52	445	Annotated
rand.69.k141_7493	GB virus C	60	281	Annotated
rand.69.k141_12554	GB virus C	82	283	Annotated
rand.69.k141_3179	GB virus C	61	227	Annotated
rand.69.k141_1138	GB virus C	69	402	Annotated
rand.69.k141_8769	GB virus C	69	265	Annotated
rand.69.k141_2714	GB virus C	48	1272	Annotated
rand.69.k141_10356	GB virus C	45	237	Annotated
rand.69.k141_7985	GB virus C	47	283	Annotated
rand.69.k141_13064	GB virus C	36	288	Annotated
rand.69.k141_5059	GB virus C	61	364	Annotated
rand.69.k141_10568	GB virus C	50	224	Annotated
rand.69.k141_7434	GB virus C	55	260	Annotated
rand.69.k141_4492	GB virus C	50	410	Annotated
rand.69.k141_5010	GB virus C	46	596	Annotated
rand.69.k141_303	GB virus C	56	421	Annotated
rand.69.k141_4094	GB virus C	41	316	Annotated
rand.69.k141_2130	GB virus C	81	226	Annotated
rand.69.k141_10271	GB virus C	53	202	Annotated
rand.69.k141_11585	GB virus C	56	279	Annotated
rand.69.k141_8346	GB virus C	70	288	Annotated
rand.69.k141_719	GB virus C	55	296	Annotated
rand.69.k141_12936	GB virus C	50	230	Annotated
rand.69.k141_7922	GB virus C	71	400	Annotated
rand.69.k141_1112	GB virus C	54	317	Annotated
rand.69.k141_8717	GB virus C	53	283	Annotated
rand.69.k141_10996	GB virus C	49	417	Annotated
rand.69.k141_2120	GB virus C	48	308	Annotated
rand.69.k141_7819	GB virus C	51	300	Annotated
rand.69.k141_6397	GB virus C	60	467	Annotated
rand.69.k141_10255	GB virus C	48	296	Annotated
rand.69.k141_4037	GB virus C	71	281	Annotated
rand.69.k141_7340	GB virus C	63	282	Annotated
rand.69.k141_7828	GB virus C	50	283	Annotated
rand.69.k141_8267	GB virus C	46	289	Annotated
rand.69.k141_647	GB virus C	43	200	Annotated
rand.69.k141_2088	GB virus C	72	333	Annotated
rand.69.k141_216	GB virus C	36	325	Annotated
rand.69.k141_8662	GB virus C	50	327	Annotated
rand.69.k141_2644	GB virus C	52	282	Annotated
rand.69.k141_9616	GB virus C	64	344	Annotated
rand.69.k141_7716	GB virus C	53	507	Annotated
rand.69.k141_5821	GB virus C	40	219	Annotated
rand.69.k141_11439	GB virus C	47	309	Annotated
rand.69.k141_8597	GB virus C	42	310	Annotated
rand.69.k141_3933	GB virus C	66	247	Annotated
rand.69.k141_10502	GB virus C	51	209	Annotated
rand.69.k141_10452	GB virus C	45	511	Annotated
rand.69.k141_1985	GB virus C	46	221	Annotated
rand.69.k141_1991	GB virus C	49	260	Annotated
rand.69.k141_8147	GB virus C	49	272	Annotated
rand.69.k141_7209	GB virus C	53	352	Annotated
rand.69.k141_2973	GB virus C	43	217	Annotated
rand.69.k141_10059	GB virus C	54	292	Annotated
rand.69.k141_8166	GB virus C	76	230	Annotated
rand.69.k141_6703	GB virus C	40	245	Annotated
rand.69.k141_6668	GB virus C	58	301	Annotated
rand.69.k141_14264	Escherichia coli	106	819	Annotated
rand.69.k141_12780	GB virus C	39	223	Annotated
rand.69.k141_11421	GB virus C	48	283	Annotated
rand.69.k141_2492	GB virus C	56	408	Annotated
rand.69.k141_2427	GB virus C	53	283	Annotated
rand.69.k141_3822	GB virus C	50	403	Annotated
rand.69.k141_5724	GB virus C	68	283	Annotated
rand.69.k141_7621	GB virus C	54	374	Annotated
rand.69.k141_2454	GB virus C	51	295	Annotated
rand.69.k141_9033	GB virus C	48	285	Annotated
rand.69.k141_5750	GB virus C	51	212	Annotated
rand.69.k141_3866	GB virus C	67	274	Annotated
rand.69.k141_11417	GB virus C	50	278	Annotated
rand.69.k141_12306	GB virus C	55	271	Annotated
rand.69.k141_8060	GB virus C	60	634	Annotated
rand.83.k141_126	GB virus C	51	575	Annotated
rand.83.k141_3625	GB virus C	40	283	Annotated
rand.83.k141_668	GB virus C	43	3749	Annotated
rand.83.k141_6379	GB virus C	53	386	Annotated
rand.83.k141_3889	GB virus C	48	606	Annotated
rand.83.k141_8098	GB virus C	79	241	Annotated
rand.69.k141_3784	GB virus C	47	278	Annotated
rand.69.k141_5687	Xanthomonas sacchari	4	315	Annotated
rand.69.k141_8528	GB virus C	74	282	Annotated
rand.69.k141_11360	GB virus C	53	210	Annotated
rand.90.k141_1510	Cloning vector p(S)IA(3)_TAN	1	415	Annotated
rand.48.k141_4874	GB virus C	110	282	Annotated
rand.90.k141_3568	Vector R2_CpG-H-M2_pACNR-FL-POWV-DTV	1	379	Annotated
rand.90.k141_7090	uncultured Acidobacteriota bacterium	1	574	Annotated
rand.90.k141_1709	Escherichia coli	70	209	Annotated
rand.90.k141_1932	Escherichia coli	99	403	Annotated
rand.22.k141_2411	Torque teno virus	91	550	Annotated
rand.22.k141_30852	Escherichia coli	107	351	Annotated
rand.89.k141_6115	Escherichia coli	94	847	Annotated
rand.89.k141_1819	Vector pANG03	1	324	Annotated
rand.48.k141_8083	GB virus C	38	280	Annotated
rand.48.k141_6424	GB virus C	44	457	Annotated
rand.48.k141_3798	GB virus C	59	234	Annotated
rand.48.k141_8118	GB virus C	53	353	Annotated
rand.48.k141_3240	GB virus C	47	226	Annotated
rand.48.k141_7895	GB virus C	79	281	Annotated
rand.48.k141_1423	GB virus C	61	541	Annotated
rand.48.k141_5550	GB virus C	41	361	Annotated
rand.48.k141_1449	GB virus C	55	329	Annotated
rand.48.k141_7981	GB virus C	65	249	Annotated
rand.48.k141_1495	GB virus C	73	273	Annotated
rand.48.k141_1513	GB virus C	52	465	Annotated
rand.48.k141_709	GB virus C	45	282	Annotated
rand.48.k141_8877	GB virus C	47	395	Annotated
rand.69.k141_182	Human pegivirus	38	283	Annotated
rand.69.k141_13383	GB virus C	39	282	Annotated
rand.69.k141_9575	Human pegivirus	47	257	Annotated
rand.69.k141_11540	GB virus C	58	330	Annotated
rand.69.k141_9176	GB virus C	54	356	Annotated
rand.69.k141_9595	GB virus C	84	404	Annotated
rand.69.k141_6722	GB virus C	60	292	Annotated
rand.69.k141_10087	GB virus C	53	322	Annotated
rand.69.k141_7271	GB virus C	48	224	Annotated
rand.69.k141_3413	GB virus C	58	589	Annotated
rand.69.k141_1567	GB virus C	42	282	Annotated
rand.69.k141_3424	GB virus C	71	345	Annotated
rand.69.k141_2037	GB virus C	77	403	Annotated
rand.69.k141_5867	GB virus C	64	361	Annotated
rand.69.k141_2595	GB virus C	44	259	Annotated
rand.48.k141_3736	GB virus C	59	408	Annotated
rand.48.k141_4592	GB virus C	81	325	Annotated
rand.48.k141_3606	GB virus C	71	371	Annotated
rand.48.k141_7886	GB virus C	84	257	Annotated
rand.48.k141_381	GB virus C	68	311	Annotated
rand.48.k141_3633	GB virus C	68	510	Annotated
rand.48.k141_4445	GB virus C	99	320	Annotated
rand.48.k141_2878	GB virus C	64	283	Annotated
rand.48.k141_1286	GB virus C	60	224	Annotated
rand.48.k141_7792	GB virus C	75	279	Annotated
rand.48.k141_6994	GB virus C	39	383	Annotated
rand.48.k141_2144	GB virus C	48	320	Annotated
rand.48.k141_4542	GB virus C	50	317	Annotated
rand.48.k141_320	GB virus C	48	414	Annotated
rand.48.k141_4371	GB virus C	39	288	Annotated
rand.48.k141_5018	GB virus C	79	332	Annotated
rand.48.k141_6034	GB virus C	54	268	Annotated
rand.48.k141_6049	GB virus C	52	281	Annotated
rand.48.k141_50480	GB virus C	84	276	Annotated
rand.48.k141_5819	GB virus C	62	224	Annotated
rand.48.k141_5842	GB virus C	55	289	Annotated
rand.48.k141_7490	GB virus C	53	468	Annotated
rand.48.k141_7519	GB virus C	56	237	Annotated
rand.48.k141_2662	GB virus C	55	295	Annotated
rand.48.k141_6747	GB virus C	69	434	Annotated
rand.48.k141_3504	GB virus C	51	301	Annotated
rand.48.k141_1939	GB virus C	67	500	Annotated
rand.48.k141_7369	GB virus C	54	315	Annotated
rand.48.k141_4157	GB virus C	51	273	Annotated
rand.10.k141_776	GB virus C	65	337	Annotated
rand.48.k141_2545	GB virus C	59	402	Annotated
rand.10.k141_8531	GB virus C	50	282	Annotated
rand.10.k141_7642	GB virus C	48	321	Annotated
rand.10.k141_8690	GB virus C	52	412	Annotated
rand.10.k141_4815	GB virus C	37	292	Annotated
rand.10.k141_1880	Pyrinomonadaceae bacterium	4	1401	Annotated
rand.48.k141_2459	GB virus C	66	283	Annotated
rand.48.k141_1666	GB virus C	55	274	Annotated
rand.48.k141_4136	GB virus C	79	445	Annotated
rand.10.k141_3494	GB virus C	52	1472	Annotated
rand.10.k141_27874	Escherichia coli	81	284	Annotated
rand.10.k141_1075	GB virus C	67	282	Annotated
rand.10.k141_8822	GB virus C	63	200	Annotated
rand.10.k141_4067	GB virus C	49	248	Annotated
rand.10.k141_218	GB virus C	43	316	Annotated
rand.10.k141_278	GB virus C	89	270	Annotated
rand.10.k141_7133	GB virus C	63	321	Annotated
rand.10.k141_4257	GB virus C	50	286	Annotated
rand.10.k141_9175	GB virus C	48	4645	Annotated
rand.10.k141_2387	GB virus C	66	429	Annotated
rand.10.k141_1483	Acidobacteriota bacterium	1	454	Annotated
rand.10.k141_28	GB virus C	51	277	Annotated
rand.86.k141_1856	NA	NA	426	Unannotated
rand.47.k141_1223	Torque teno virus	64	386	Annotated
rand.86.k141_3885	TTV-like mini virus	94	533	Annotated
rand.86.k141_52369	Acinetobacter haemolyticus	3	334	Annotated
rand.37.k141_4624	Escherichia coli	93	1001	Annotated
rand.82.k141_2939	Hepatitis B virus	103	377	Annotated
rand.82.k141_7707	Escherichia coli	89	339	Annotated
rand.45.k141_39639	NA	NA	415	Unannotated
rand.45.k141_36673	Escherichia coli	97	418	Annotated
rand.77.k141_63064	synthetic construct	13	363	Annotated
rand.8.k141_32199	uncultured Acidobacteriota bacterium	4	333	Annotated
rand.44.k141_4649	GB virus C	47	309	Annotated
rand.44.k141_1054	Torque teno virus	86	440	Annotated
rand.44.k141_5109	GB virus C	46	529	Annotated
rand.36.k141_1148	Escherichia coli	85	526	Annotated
rand.36.k141_8088	Escherichia coli	87	307	Annotated
rand.47.k141_971	Torque teno virus	54	324	Annotated
rand.8.k141_952	Escherichia coli	101	860	Annotated
rand.97.k141_3317	GB virus C	56	650	Annotated
rand.97.k141_3305	Escherichia coli	99	610	Annotated
rand.97.k141_4782	GB virus C	67	586	Annotated
rand.97.k141_2762	GB virus C	48	415	Annotated
rand.97.k141_4525	GB virus C	63	448	Annotated
rand.97.k141_834	Pyrinomonadaceae bacterium	1	534	Annotated
rand.97.k141_1659	GB virus C	40	232	Annotated
rand.97.k141_2827	GB virus C	69	282	Annotated
rand.28.k141_2164	Torque teno virus	93	504	Annotated
rand.8.k141_153	Escherichia coli	107	536	Annotated
rand.97.k141_446	GB virus C	91	281	Annotated
rand.97.k141_1567	GB virus C	42	258	Annotated
rand.97.k141_68	GB virus C	53	306	Annotated
rand.97.k141_2645	GB virus C	53	489	Annotated
rand.97.k141_1789	Tenacibaculum maritimum	39	245	Annotated
rand.97.k141_5209	GB virus C	41	306	Annotated
rand.97.k141_3517	GB virus C	76	282	Annotated
rand.97.k141_5816	Runella rosea	1	386	Annotated
rand.97.k141_11485	GB virus C	62	357	Annotated
rand.97.k141_146	GB virus C	50	307	Annotated
rand.97.k141_10411	Escherichia coli	111	471	Annotated
rand.97.k141_1182	GB virus C	44	310	Annotated
rand.9.k141_423	Escherichia coli	96	341	Annotated
rand.9.k141_162	GB virus C	55	358	Annotated
rand.63.k141_47488	Escherichia coli	12	423	Annotated
rand.63.k141_17158	Rhodopseudomonas palustris	15	567	Annotated
rand.97.k141_1991	GB virus C	44	386	Annotated
rand.97.k141_8	GB virus C	49	307	Annotated
rand.97.k141_4844	GB virus C	58	261	Annotated
rand.97.k141_2288	GB virus C	44	300	Annotated
rand.97.k141_329	GB virus C	53	270	Annotated
rand.97.k141_5456	GB virus C	54	282	Annotated
rand.9.k141_21826	Escherichia coli	94	510	Annotated
rand.11.k141_1348	GB virus C	48	306	Annotated
rand.11.k141_1340	GB virus C	80	452	Annotated
rand.11.k141_2698	GB virus C	53	229	Annotated
rand.1.k141_494	Escherichia coli	100	378	Annotated
rand.1.k141_4920	Thiocystis violascens DSM 198	1	374	Annotated
rand.1.k141_8060	Vibrio furnissii	12	562	Annotated
rand.11.k141_6078	GB virus C	59	231	Annotated
rand.11.k141_5403	GB virus C	53	282	Annotated
rand.11.k141_1254	GB virus C	46	272	Annotated
rand.11.k141_3379	GB virus C	52	278	Annotated
rand.11.k141_5416	GB virus C	56	342	Annotated
rand.11.k141_10811	GB virus C	51	321	Annotated
rand.11.k141_6024	GB virus C	45	441	Annotated
rand.11.k141_10127	GB virus C	58	430	Annotated
rand.11.k141_2626	GB virus C	59	299	Annotated
rand.11.k141_13600	GB virus C	42	205	Annotated
rand.11.k141_613	GB virus C	43	281	Annotated
rand.11.k141_10148	GB virus C	42	281	Annotated
rand.11.k141_3354	GB virus C	66	426	Annotated
rand.11.k141_13634	GB virus C	63	592	Annotated
rand.11.k141_8741	Human pegivirus	66	293	Annotated
rand.11.k141_13549	GB virus C	54	232	Annotated
rand.11.k141_7322	GB virus C	62	276	Annotated
rand.11.k141_5308	GB virus C	62	516	Annotated
rand.11.k141_3998	GB virus C	49	285	Annotated
rand.11.k141_8670	GB virus C	56	281	Annotated
rand.11.k141_10040	GB virus C	56	213	Annotated
rand.11.k141_3211	GB virus C	50	320	Annotated
rand.11.k141_10744	GB virus C	58	337	Annotated
rand.11.k141_12804	GB virus C	70	213	Annotated
rand.11.k141_10065	GB virus C	54	257	Annotated
rand.11.k141_1898	GB virus C	38	279	Annotated
rand.11.k141_5982	GB virus C	52	282	Annotated
rand.11.k141_10780	GB virus C	44	200	Annotated
rand.11.k141_8645	GB virus C	70	404	Annotated
rand.11.k141_4584	GB virus C	45	344	Annotated
rand.11.k141_8587	GB virus C	43	329	Annotated
rand.11.k141_14152	GB virus C	41	276	Annotated
rand.11.k141_10018	GB virus C	53	416	Annotated
rand.11.k141_1087	GB virus C	44	257	Annotated
rand.11.k141_2446	GB virus C	49	234	Annotated
