fragment	sample	count	start	alignment
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	92	264	14S27M9S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	100	264	2S27M21S
k141_80	SRR24415953	2	260	52S34M15S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	74	264	7S27M16S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	6	264	13S27M10S
k141_80	SRR24415953	929	261	38S33M30S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	174	264	3S27M20S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	114	264	10S27M13S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	325	264	5S27M18S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	53	261	23S26M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	214	264	9S27M14S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	100	264	12S27M11S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	226	264	5S27M18S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	138	264	1S27M22S
k141_80	SRR24415953	405	261	43S33M25S
k141_80	SRR24415953	1497	261	47S33M21S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	224	264	5S27M18S
k141_64	ZZ22JS000122-1D-1L-UDB-133-S200043030-L1-NA	1	13	11S27M12S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	74	264	24S26M
k141_80	SRR24415953	262	261	11S33M57S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	242	264	12S27M11S
k141_102	SRR24414150	64	429	53S48M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	105	264	23S27M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	319	264	14S27M9S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	148	264	6S27M17S
k141_79	SRR22831213	28	316	41M59S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	30	261	24S26M
k141_80	SRR24415953	1209	261	36S33M32S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	6	264	19S27M4S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	4	258	19S29M2S
k141_64	21JS820369-1DL-DH-UDB-165-S200028672-L1-NA	1	12	3S31M16S
k141_80	ZZ22JS003005-1R-1L-UDB-115-S250015107-L1-NA	6	264	24S26M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	153	264	6S27M17S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	50	264	22S27M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	56	264	1S27M22S
k141_80	SRR24415953	312	261	24S33M44S
k141_80	SRR24415953	408	261	29S33M39S
k141_80	SRR24415953	1422	261	53S33M15S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	74	264	21S27M2S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	158	264	12S27M11S
k141_80	SRR24415953	1177	261	6S33M62S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	83	264	7S27M16S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	27	264	12S27M11S
k141_80	MAX74776-1RL-UDB-110-S200032951-L1-NA	15	264	27M23S
k141_80	SRR24415953	1076	261	36S33M32S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	1	264	24S26M
k141_80	SRR24415953	613	261	47S33M21S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	44	264	22S27M1S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	122	264	21S27M2S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	117	264	15S27M8S
k141_80	MAX56091-1RL-UDB-179-S200028686-L1-NA	2	264	27M23S
k141_80	SRR24415953	141	261	15S33M53S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	67	264	27M23S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	135	264	3S27M20S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	61	264	20S27M3S
k141_80	SRR24415953	1525	261	41S33M27S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	55	264	13S27M10S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	147	264	23S27M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	223	264	5S27M18S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	328	264	5S27M18S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	133	264	27M23S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	56	264	27M23S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	25	261	17S26M7S
k141_79	SRR22831187	1	41	55S45M
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	72	264	21S27M2S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	155	264	24S26M
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	16	264	1S27M22S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	57	264	16S27M7S
k141_80	SRR24415953	738	261	1S33M67S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	9	261	23S26M1S
k141_80	SRR24415953	503	261	4S33M64S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	26	264	12S27M11S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	131	264	13S27M10S
k141_80	MAX70409-1RL-UDB-159-S200029022-L1-NA	12	261	23S26M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	117	264	13S27M10S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	29	264	21S27M2S
k141_80	MAX72520-1RL-UDB-172-S200027793-L1-NA	6	264	20S27M3S
k141_102	SRR24414150	39	168	7S7M1D4M1I82M
k141_80	SRR24415953	442	261	43S33M25S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	39	264	22S27M1S
k141_102	SRR24414150	57	429	53S48M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	51	264	15S27M8S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	409	264	3S27M20S
k141_80	SRR24415953	555	261	36S33M32S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	21	264	22S27M1S
k141_80	SRR24415953	946	261	52S33M16S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	31	264	13S27M10S
k141_80	SRR24415953	893	261	18S33M50S
k141_80	MAX74826-1RL-UDB-127-S200033143-L1-NA	14	264	5S27M18S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	92	264	4S27M19S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	5	264	20S27M3S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	195	264	24S26M
k141_80	SRR24415953	755	261	6S33M62S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	153	264	24S26M
k141_52	21JS942430-1DL-UDB-168-S200041762-L1-NA	1	550	1S29M20S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	48	264	20S27M3S
k141_80	SRR24415953	1219	261	1S33M67S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	40	264	22S27M1S
k141_80	SRR24415953	1615	263	66S31M4S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	132	264	4S27M19S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	240	264	24S26M
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	19	264	23S27M
k141_80	SRR24415953	64	261	40S33M28S
k141_80	SRR24415953	944	261	36S33M32S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	121	264	23S27M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	70	264	24S26M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	71	264	7S27M16S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	163	264	10S27M13S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	72	264	22S27M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	42	264	12S27M11S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	11	261	18S26M6S
k141_80	SRR24415953	1680	265	29M72S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	101	264	10S27M13S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	56	264	15S27M8S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	221	264	24S26M
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	210	264	23S27M
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	33	264	22S27M1S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	70	264	27M23S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	34	264	22S27M1S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	205	264	5S27M18S
k141_102	MAX74167-1RL-UDB-159-S200035218-L1-NA	1	453	14S29M7S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	75	264	22S27M1S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	66	264	11S27M12S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	52	261	24S26M
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	106	264	3S27M20S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	39	265	26M24S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	161	264	22S27M1S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	73	264	22S27M1S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	101	264	20S27M3S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	133	264	27M23S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	37	261	24S26M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	22	264	24S26M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	103	264	7S27M16S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	28	264	12S27M11S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	56	264	27M23S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	176	264	13S27M10S
k141_80	SRR24415953	1038	261	21S33M47S
k141_80	SRR24415953	705	261	36S33M32S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	175	264	24S26M
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	4	264	22S27M1S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	105	264	27M23S
k141_446	MAX75211-2DL-DH-UDB-182-S200033155-L1-NA	2	4122	30M20S
k141_80	SRR24415953	748	261	47S33M21S
k141_80	SRR24415953	1099	261	29S33M39S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	21	264	24S26M
k141_80	SRR24415953	1106	261	25S33M43S
k141_80	22JS002818-1RL-UDB-122-F300014081-L1-NA	2	258	20S29M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	51	264	27M23S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	22	261	24S26M
k141_80	SRR24415953	759	261	53S33M15S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	138	264	24S26M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	22	264	22S27M1S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	57	264	27M23S
k141_80	SRR24415953	885	261	34S33M34S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	36	264	24S26M
k141_64	MBX6806101-1DL-DH-UDB-111-S200028657-L1-NA	1	13	2S27M21S
k141_102	SRR24414150	52	429	53S48M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	199	264	4S27M19S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	126	264	27M23S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	22	264	13S27M10S
k141_80	ZZ22JS003005-1R-1L-UDB-115-S250015107-L1-NA	12	264	24S26M
k141_80	SRR24415953	172	261	4S33M64S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	122	264	14S27M9S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	78	264	27M23S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	119	264	4S27M19S
k141_80	MAX63345-1RL-UDB-158-S200032738-L1-NA	2	264	27M23S
k141_80	MAX66698-1RL-UDB-162-S200030067-L1-NA	3	258	19S29M2S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	180	264	5S27M18S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	61	264	24S26M
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	47	264	27M23S
k141_80	SRR24415953	1637	264	30M71S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	282	264	27M23S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	4	264	23S27M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	395	264	3S27M20S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	173	264	12S27M11S
k141_80	ZZ22JS021485-1R-1L-UDB-164-S250026333-L1-NA	6	261	16S28M6S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	145	264	5S27M18S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	141	264	3S27M20S
k141_80	SRR24415953	753	261	38S33M30S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	174	264	27M23S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	200	264	22S27M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	2	264	19S27M4S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	185	264	6S27M17S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	74	264	15S27M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	120	264	23S27M
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	133	264	16S27M7S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	139	264	24S26M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	43	264	13S27M10S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	3	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	143	264	24S26M
k141_80	SRR24415953	90	261	24S33M44S
k141_80	SRR24415953	1688	265	29M72S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	133	264	22S27M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	6	261	19S26M5S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	49	264	22S27M1S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	10	261	14S31M5S
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	34	264	1S27M22S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	111	264	15S27M8S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	14	261	17S26M7S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	18	264	19S27M4S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	128	264	22S27M1S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	51	264	1S27M22S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	212	264	5S27M18S
k141_80	SRR24415953	824	261	56S33M12S
k141_376	ZZMAX19690-1R-1L-UDB-122-S250018768-L1-NA	5	2345	1S47M2S
k141_80	SRR24415953	1000	261	6S33M62S
k141_80	SRR24415953	220	261	43S33M25S
k141_430	21JS942042-1DL-DH-UDB-104-S200038014-L1-NA	1	4949	19S26M5S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	14	264	5S27M18S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	19	264	13S27M10S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	93	264	22S27M1S
k141_80	SRR24415953	17	261	17S33M51S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	38	264	13S27M10S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	239	264	6S27M17S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	50	264	16S27M7S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	36	264	13S27M10S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	37	264	1S27M22S
k141_102	SRR24414150	37	143	1S32M1D4M1I62M1S
k141_80	SRR24415953	763	261	30S33M38S
k141_80	MAX66698-1RL-UDB-162-S200030067-L1-NA	1	258	19S29M2S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	69	264	27M23S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	5	264	21S27M2S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	152	264	20S27M3S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	2	261	19S26M5S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	4	261	16S26M8S
k141_80	ZZMBX58677-1R-1L-UDB-115-S250007125-L1-NA	5	261	23S26M1S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	5	264	22S27M1S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	48	264	1S27M22S
k141_80	SRR24415953	1048	261	46S33M22S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	49	264	20S27M3S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	106	264	27M23S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	42	264	24S26M
k141_80	SRR24415953	676	261	17S33M51S
k141_80	MAX75122-1RL-UDB-169-S200035675-L1-NA	5	264	5S27M18S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	76	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	124	264	10S27M13S
k141_80	SRR24415953	719	261	49S33M19S
k141_80	SRR24415953	1602	262	32M69S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	176	264	10S27M13S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	42	264	12S27M11S
k141_80	MAX75585-1RL-UDB-181-S200036546-L1-NA	15	264	5S27M18S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	16	264	22S27M1S
k141_80	ZZMAX56354-1R-1L-UDB-128-S250011308-L1-NA	19	264	15S27M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	204	264	2S27M21S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	309	264	24S26M
k141_80	MAX86740-1RL-UDB-174-S200035510-L1-NA	31	264	5S27M18S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	170	264	9S27M14S
k141_102	SRR24414150	26	143	1S32M1D4M1I57M6S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	18	264	24S26M
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	99	264	27M23S
k141_80	SRR24415953	1149	261	34S33M34S
k141_80	SRR24415953	578	261	34S33M34S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	223	264	22S27M1S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	65	264	21S27M2S
k141_99	SRR22831173	15	1126	29S43M28S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	5	261	18S26M6S
k141_80	SRR24415953	584	261	6S33M62S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	88	264	7S27M16S
k141_80	MAX86740-1RL-UDB-174-S200035510-L1-NA	20	264	4S27M19S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	11	264	22S27M1S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	18	264	15S27M8S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	101	264	12S27M11S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	95	264	24S26M
k141_102	SRR24414150	35	143	1S32M1D4M1I62M1S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	69	264	11S27M12S
k141_80	ZZMBX58677-1R-1L-UDB-115-S250007125-L1-NA	1	261	18S26M6S
k141_80	SRR24415953	1228	261	7S33M61S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	82	264	12S27M11S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	56	264	1S27M22S
k141_80	SRR24415953	1167	261	25S33M43S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	176	264	6S27M17S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	205	264	27M23S
k141_80	SRR24415953	229	261	53S33M15S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	157	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	147	264	7S27M16S
k141_80	SRR24415953	51	261	53S33M15S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	93	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	96	264	24S26M
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	59	264	12S27M11S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	107	264	27M23S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	218	264	22S27M1S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	61	264	3S27M20S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	265	264	6S27M17S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	38	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	258	264	27M23S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	127	264	5S27M18S
k141_80	SRR24415953	900	261	6S33M62S
k141_80	SRR24415953	1052	261	6S33M62S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	74	264	8S27M15S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	166	264	22S27M1S
k141_297	MBX62454-2DL-DH-UDB-190-S200028723-L1-NA	5	461	50M
k141_80	SRR24415953	949	261	53S33M15S
k141_80	SRR24415953	199	261	4S33M64S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	236	264	27M23S
k141_80	MAX70409-1RL-UDB-159_PART1-S200029022-L1-NA	4	261	23S26M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	117	264	15S27M8S
k141_80	SRR24415953	510	261	53S33M15S
k141_80	SRR24415953	1568	262	32M69S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	27	264	22S27M1S
k141_80	MAX75382-1RL-UDB-158-S200033165-L1-NA	19	264	27M23S
k141_80	SRR24415953	991	261	55S33M13S
k141_80	SRR24415953	1065	261	17S33M51S
k141_80	MAX85338-1RL-UDB-141-S200039026-L1-NA	1	262	23S27M
k141_80	SRR24415953	1548	261	6S33M62S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	75	264	22S27M1S
k141_80	SRR24415953	856	261	46S33M22S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	38	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	149	264	14S27M9S
k141_80	SRR24415953	1204	261	30S33M38S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	217	264	9S27M14S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	25	264	1S27M22S
k141_79	SRR24415951	67	314	11S50M40S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	14	264	13S27M10S
k141_80	SRR24415953	828	261	55S33M13S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	54	264	15S27M8S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	15	264	24S26M
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	37	264	27M23S
k141_80	SRR24415953	1529	261	6S33M62S
k141_80	SRR24415953	1481	261	36S33M32S
k141_424	MBX74638-2DL-DH-UDB-154-S200032738-L1-NA	2	2015	3S32M15S
k141_80	SRR24415953	313	261	43S33M25S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	255	264	23S27M
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	25	264	15S27M8S
k141_80	SRR24415953	1574	262	32M69S
k141_80	SRR24415953	1440	261	28S33M40S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	97	264	27M23S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	41	264	13S27M10S
k141_80	SRR24415953	864	261	55S33M13S
k141_80	SRR24415953	951	261	19S33M49S
k141_80	MAX74776-1RL-UDB-110-S200032951-L1-NA	11	264	4S27M19S
k141_80	SRR24415953	797	261	25S33M43S
k141_99	SRR22831173	3	1126	29S43M28S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	53	264	13S27M10S
k141_80	SRR24415953	1066	261	13S33M55S
k141_102	SRR24414150	38	143	1S32M1D4M1I62M1S
k141_102	21JS942023-1RL-UDB-186-S250006941-L1-NA	3	454	7S30M13S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	60	264	27M23S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	57	264	12S27M11S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	253	264	22S27M1S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	43	264	8S27M15S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	187	264	7S27M16S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	7	264	22S27M1S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	128	264	4S27M19S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	72	264	22S27M1S
k141_80	SRR24415953	816	261	10S33M58S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	26	264	24S26M
k141_80	MAX73659-1RL-UDB-153-S200028674-L1-NA	5	264	7S27M16S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	37	264	24S26M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	197	264	2S27M21S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	189	264	13S27M10S
k141_80	MAX70409-1RL-UDB-159-S200029022-L1-NA	10	261	23S26M1S
k141_80	SRR24415953	902	261	19S33M49S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	436	264	3S27M20S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	15	264	21S27M2S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	6	264	22S27M1S
k141_80	SRR24415953	1179	261	36S33M32S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	159	264	27M23S
k141_80	SRR24415953	730	261	34S33M34S
k141_80	SRR24415953	1058	261	34S33M34S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	197	264	5S27M18S
k141_80	SRR24415953	1375	261	2S33M66S
k141_80	SRR24415953	1594	262	32M69S
k141_80	MAX67345-1RL-UDB-140-S200028062-L1-NA	14	264	5S27M18S
k141_80	SRR24415953	859	261	18S33M50S
k141_80	SRR24415953	1457	261	34S33M34S
k141_102	SRR24414150	27	143	1S32M1D4M1I62M1S
k141_267	ZZMAX74318-AD-DH-2D-1L-UDB-173-S250007197-L1-NA	4	2135	42M8S
k141_80	21JS836488-1RL-UDB-110-S200028620-L1-NA	2	264	20S27M3S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	46	264	22S27M1S
k141_80	SRR24415953	116	261	53S33M15S
k141_80	SRR24415953	29	261	22S33M46S
